id|financing|financ_amount|discounts
75815|||YES
75816|||YES
75818|||YES
75819|YES|36.703868170421536|YES
75820|YES|29.548682396379927|YES
75831|||YES
75834|YES|30.015631221867924|
75836|||YES
75837|||YES
75839|||YES
75842|||YES
75847|YES|27.29836779804373|YES
75848|||YES
75849|||YES
75857|YES|38.091103575900405|
75859|||YES
75860|||YES
75861|||YES
75865|||YES
75872|||YES
75874|||YES
75886|||YES
75891|||YES
75892|||YES
75900|YES|15.001888858237256|YES
75902|||YES
75903|||YES
75904|||YES
75907|||YES
75916|YES|16.36441219562293|
75917|||YES
75919|||YES
75922|||YES
75923|||YES
75926|||YES
75928|||YES
75931|YES|16.078550631715096|
75937|||YES
75941|||YES
75945|||YES
75949|||YES
75951|||YES
75960|||YES
75963|||YES
75967|||YES
75972|YES|37.187108923215|YES
75980|||YES
75984|||YES
75988|||YES
75993|||YES
75996|||YES
76002|||YES
76006|||YES
76009|YES|11.983403232996485|YES
76013|||YES
76020|||YES
76024|||YES
76029|||YES
76032|||YES
76033|||YES
76035|||YES
76037|YES|22.535336782131854|YES
76048|YES|20.084238460531566|YES
76049|YES|33.295959280134994|YES
76051|YES|11.011538195080226|
76054|||YES
76057|||YES
76060|YES|37.32213802053153|
76065|||YES
76070|||YES
76071|||YES
76074|||YES
76075|||YES
76082|||YES
76085|||YES
76086|||YES
76087|||YES
76090|YES|7.6078661592460195|YES
76097|||YES
76105|||YES
76109|||YES
76115|YES|26.97543882066635|
76121|||YES
76125|||YES
76132|||YES
76141|||YES
76148|YES|13.455662528736337|
76156|||YES
76157|||YES
76159|||YES
76163|||YES
76174|YES|25.356046924112096|
76176|||YES
76196|||YES
76199|YES|13.061137305552863|
76206|YES|33.27401415252093|
76210|||YES
76211|YES|9.224797660033241|
76218|||YES
76225|||YES
76251|||YES
76254|YES|33.98175604712025|
76256|||YES
76262|YES|13.02601477102558|YES
76266|||YES
76268|||YES
76276|YES|37.11307629952789|
76279|||YES
76285|YES|7.018187343706077|
76287|||YES
76296|||YES
76301|YES|18.75560841773164|
76317|||YES
76318|||YES
76331|||YES
76335|||YES
76342|||YES
76344|YES|13.620371358706358|
76350|YES|27.055114828914398|YES
76357|||YES
76360|||YES
76361|||YES
76369|||YES
76372|||YES
76374|||YES
76375|||YES
76377|||YES
76379|||YES
76384|||YES
76396|||YES
76403|||YES
76410|||YES
76411|YES|21.015646759111647|
76414|||YES
76418|||YES
76420|||YES
76423|YES|19.404503377344295|
76429|YES|25.64605974884656|YES
76430|YES|27.72656679588089|
76431|||YES
76435|||YES
76441|YES|22.611003101309773|
76442|YES|17.220724594750365|
76443|||YES
76444|||YES
76446|||YES
76450|||YES
76452|||YES
76460|||YES
76461|YES|16.292613494009778|
76464|YES|24.34993266736226|
76467|YES|8.301096434261439|
76469|||YES
76470|||YES
76475|||YES
76478|YES|5.32978531349946|
76479|YES|26.76506811171113|
76481|||YES
76482|||YES
76491|||YES
76493|||YES
76495|||YES
76500|||YES
76504|||YES
76512|||YES
76515|||YES
76518|||YES
76530|YES|14.695556023379725|
76533|||YES
76535|||YES
76536|||YES
76537|||YES
76540|||YES
76541|||YES
76550|||YES
76552|YES|21.24151102240284|
76557|||YES
76562|YES|25.563831482331683|
76564|||YES
76567|||YES
76572|||YES
76573|||YES
76576|||YES
76583|||YES
76585|||YES
76588|||YES
76590|||YES
76591|||YES
76597|||YES
76600|||YES
76601|||YES
76608|YES|36.43710601076759|
76609|YES|28.87103352361596|
76616|||YES
76617|||YES
76618|YES|38.72811548901125|
76621|||YES
76624|||YES
76630|YES|23.311201408885545|YES
76634|||YES
76636|||YES
76641|||YES
76644|YES|13.123484719691136|
76649|YES|18.543898833814023|
76652|||YES
76653|YES|22.90057574400173|
76654|YES|15.697970453337549|YES
76666|YES|29.49406686766443|
76667|||YES
76671|YES|19.05122020766049|
76676|||YES
76677|||YES
76685|YES|37.60941846672768|
76688|||YES
76694|||YES
76707|YES|31.458056230090914|
76717|||YES
76724|||YES
76726|YES|9.46578780345316|YES
76730|YES|29.012540705536733|
76732|||YES
76736|||YES
76746|||YES
76748|YES|13.421507921425825|
76749|YES|5.922835767028714|
76750|||YES
76751|||YES
76752|||YES
76760|YES|6.392685759334383|
76761|YES|30.91501704591497|
76765|||YES
76767|YES|18.340364262302174|
76768|YES|39.91685241328731|
76772|||YES
76781|||YES
76795|||YES
76797|YES|10.511452815402393|
76798|||YES
76799|YES|11.369911939416955|
76802|||YES
76816|||YES
76824|||YES
76827|||YES
76836|YES|10.71010839604902|
76839|||YES
76840|YES|9.049083118605141|YES
76842|||YES
76843|YES|10.286341516204347|
76845|||YES
76854|YES|22.87849326500768|
76856|||YES
76859|||YES
76861|YES|18.406572406385514|
76870|YES|12.967826497460225|
76872|||YES
76873|YES|34.702916963490274|YES
76874|||YES
76875|||YES
76881|||YES
76886|YES|37.168486408577856|
76891|YES|29.831140821343393|
76892|||YES
76893|YES|24.418938691086122|
76894|||YES
76895|YES|8.33199397851395|
76897|YES|39.55325360918349|YES
76898|||YES
76901|YES|28.89463936280067|YES
76904|YES|23.226912092331624|
76905|||YES
76906|||YES
76907|||YES
76911|||YES
76914|||YES
76916|||YES
76918|||YES
76919|||YES
76926|||YES
76930|||YES
76934|||YES
76938|||YES
76940|||YES
76944|||YES
76946|||YES
76948|||YES
76951|YES|13.867956504705498|
76960|||YES
76963|||YES
76965|||YES
76968|YES|20.01838694712195|YES
76971|||YES
76974|||YES
76978|||YES
76980|YES|36.421339178697686|
76983|||YES
76985|||YES
76986|YES|24.457957535952676|
76991|||YES
77001|YES|36.51174567143213|
77002|||YES
77006|||YES
77017|||YES
77018|||YES
77019|||YES
77028|||YES
77031|||YES
77034|||YES
77035|YES|8.459386261338995|
77038|||YES
77039|||YES
77040|YES|16.05863801769354|
77053|YES|37.43521137576149|
77055|YES|26.57549250794354|YES
77058|||YES
77064|||YES
77065|||YES
77066|||YES
77076|||YES
77078|YES|36.97123636704296|YES
77087|YES|7.5770184295035|
77088|||YES
77089|||YES
77091|||YES
77092|YES|6.634567815870117|
77104|||YES
77106|||YES
77110|||YES
77117|YES|28.76873411471961|
77118|YES|16.756374397919792|
77132|||YES
77133|||YES
77134|||YES
77143|||YES
77147|YES|17.97456856512737|YES
77149|||YES
77150|YES|29.313907077462396|YES
77154|YES|38.76439244052147|
77155|||YES
77158|||YES
77161|YES|28.588932528170037|
77164|||YES
77166|YES|10.618337065553504|
77172|YES|25.08929793984672|
77178|||YES
77180|||YES
77181|||YES
77184|||YES
77187|||YES
77188|YES|19.275961041716414|
77189|YES|36.89051575237835|
77192|||YES
77201|||YES
77205|||YES
77208|YES|11.624450245710293|
77209|||YES
77212|||YES
77221|||YES
77235|YES|9.93629805801606|
77242|YES|24.4183089509662|YES
77243|YES|39.13825991009266|
77249|||YES
77250|||YES
77253|YES|9.074541243185537|
77260|||YES
77271|||YES
77274|||YES
77276|||YES
77287|||YES
77290|||YES
77291|||YES
77292|YES|30.54293596230411|YES
77298|YES|6.485980469091|
77301|YES|39.62467027170664|
77303|||YES
77306|||YES
77313|||YES
77321|||YES
77340|||YES
77341|||YES
77343|||YES
77344|||YES
77350|YES|37.26667241493747|
77359|||YES
77366|||YES
77370|||YES
77378|||YES
77388|||YES
77396|YES|7.1557282483001154|YES
77400|YES|6.01165256756962|YES
77404|||YES
77409|||YES
77413|||YES
77418|YES|35.464225168971964|
77424|||YES
77427|YES|20.22776373111286|
77429|||YES
77457|||YES
77469|YES|16.20218706621658|
77470|||YES
77477|||YES
77479|||YES
77483|||YES
77489|||YES
77507|YES|33.26053667604225|
77510|YES|5.654459511962111|
77515|||YES
77517|||YES
77522|YES|9.713853507584679|
77523|||YES
77524|YES|17.09452972682063|
77525|||YES
77528|||YES
77548|||YES
77552|||YES
77555|||YES
77567|||YES
77573|||YES
77577|||YES
77580|YES|20.391855975708552|
77595|||YES
77597|||YES
77604|||YES
77605|YES|26.213412440400706|YES
77612|YES|9.368858073778409|
77616|||YES
77627|||YES
77628|||YES
77629|||YES
77632|YES|15.80493034974486|
77634|YES|37.214213412503|
77639|||YES
77641|YES|22.235567230608744|
77643|||YES
77654|YES|18.482766843994924|
77656|||YES
77657|YES|17.424965687492836|
77665|||YES
77669|YES|30.346969986589475|
77672|YES|27.956009989732213|YES
77678|||YES
77685|||YES
77686|||YES
77687|||YES
77701|||YES
77702|||YES
77710|||YES
77711|||YES
77719|YES|29.610489434840545|
77731|YES|26.23318399407366|
77736|||YES
77739|YES|31.234083132216202|
77750|||YES
77752|||YES
77764|||YES
77774|||YES
77779|||YES
77781|YES|31.46572292756765|
77791|||YES
77794|||YES
77799|||YES
77808|||YES
77815|YES|21.687330210645214|
77820|||YES
77823|||YES
77831|||YES
77836|||YES
77837|||YES
77854|||YES
77859|||YES
77860|YES|34.116198203981874|
77861|||YES
77864|||YES
77865|||YES
77870|||YES
77872|||YES
77882|||YES
77883|||YES
77885|||YES
77891|YES|13.636472164879255|
77892|||YES
77893|YES|14.227404113652911|
77894|||YES
77897|||YES
77899|||YES
77901|||YES
77905|||YES
77906|||YES
77908|||YES
77911|||YES
77912|YES|5.842008859277407|YES
77929|||YES
77932|||YES
77936|YES|9.714729948144068|
77938|YES|17.37938585497105|
77948|YES|26.93866694373045|
77954|||YES
77962|||YES
77964|||YES
77971|||YES
77972|YES|14.024068778100743|
77976|||YES
77989|||YES
77991|||YES
77995|||YES
78004|YES|33.78166674416446|
78015|YES|26.69843502713044|YES
78018|||YES
78026|||YES
78027|||YES
78041|||YES
78051|||YES
78054|||YES
78065|||YES
78066|YES|20.2141702879455|
78067|||YES
78076|||YES
78088|||YES
78091|YES|8.160853636558883|YES
78094|YES|25.086567435263838|
78098|||YES
78101|||YES
78102|||YES
78107|||YES
78111|YES|27.361952300736707|
78114|||YES
78117|YES|38.24484205599265|
78119|||YES
78120|||YES
78121|YES|21.398090895029505|
78126|YES|16.36233205317462|
78128|||YES
78131|YES|27.331002989058646|
78134|||YES
78136|||YES
78155|YES|14.170491513290715|
78157|YES|19.838783981420754|
78165|YES|36.77945614673546|
78169|YES|27.817438535990085|
78175|||YES
78178|||YES
78180|YES|13.41059075249378|
78181|||YES
78188|||YES
78190|||YES
78192|||YES
78200|||YES
78202|||YES
78207|YES|34.975747718165714|
78210|||YES
78212|||YES
78215|||YES
78218|||YES
78224|||YES
78235|||YES
78238|||YES
78248|||YES
78250|||YES
78253|YES|15.737256438376846|
78257|||YES
78259|||YES
78260|||YES
78261|YES|30.4260324340742|
78263|YES|16.979943287120648|YES
78264|||YES
78270|||YES
78272|||YES
78274|||YES
78275|||YES
78278|YES|35.558032029828475|YES
78280|||YES
78282|||YES
78285|||YES
78292|YES|36.050650137563615|
78295|||YES
78301|YES|10.701091389535202|
78306|YES|19.22272693690302|
78312|||YES
78319|||YES
78322|||YES
78325|YES|13.37027470008834|
78339|||YES
78340|||YES
78347|YES|10.4882283041516|
78349|||YES
78350|||YES
78354|YES|30.802574025994574|YES
78369|||YES
78370|YES|19.278993273498585|
78378|||YES
78379|||YES
78384|||YES
78385|||YES
78396|||YES
78398|||YES
78400|||YES
78404|||YES
78410|||YES
78413|||YES
78414|YES|29.62292759684098|
78415|||YES
78431|||YES
78440|||YES
78443|||YES
78445|||YES
78447|||YES
78451|||YES
78456|||YES
78457|||YES
78459|||YES
78462|YES|30.85400725725956|
78468|YES|6.270669793773093|
78469|||YES
78470|||YES
78471|||YES
78473|||YES
78475|||YES
78482|YES|26.624411726808496|
78486|||YES
78495|YES|29.701294659096327|
78498|YES|15.579270840132539|
78500|||YES
78513|||YES
78519|||YES
78523|||YES
78525|||YES
78528|||YES
78530|||YES
78534|YES|39.12859616824909|YES
78537|||YES
78543|YES|14.406121562216438|
78546|||YES
78548|||YES
78549|||YES
78552|YES|20.02009027251236|
78558|||YES
78560|YES|11.308529596771235|
78574|||YES
78578|||YES
78583|||YES
78586|YES|14.9821583193079|
78591|YES|23.168865340346155|
78596|||YES
78599|YES|36.57598121550632|
78604|||YES
78616|||YES
78619|YES|36.19480022212336|
78625|YES|13.950743514842193|
78634|||YES
78637|||YES
78644|||YES
78646|||YES
78648|||YES
78650|YES|13.110139208685133|
78654|||YES
78661|||YES
78663|||YES
78666|YES|10.267989012988293|YES
78667|||YES
78670|YES|6.656396483781589|
78671|||YES
78675|||YES
78676|||YES
78681|YES|12.870607994022295|
78682|||YES
78683|||YES
78684|||YES
78694|||YES
78703|||YES
78704|||YES
78711|||YES
78714|||YES
78715|YES|13.054626700482435|
78719|||YES
78727|||YES
78729|||YES
78735|||YES
78742|||YES
78744|YES|12.95697382253849|
78750|YES|38.44273140223383|
78754|YES|22.276430938712654|
78755|YES|24.314603352890988|
78761|||YES
78770|YES|8.337521363367754|YES
78772|||YES
78773|||YES
78780|||YES
78781|||YES
78790|YES|36.03747724859126|
78791|||YES
78803|YES|34.185472926782104|
78805|YES|8.102280115296619|
78809|YES|35.8401413670068|YES
78811|||YES
78816|||YES
78824|YES|13.410164470463586|
78833|YES|16.208285245339805|
78835|||YES
78838|YES|10.27122914012119|
78840|||YES
78842|YES|28.02343363244225|
78845|||YES
78846|||YES
78849|||YES
78851|||YES
78856|||YES
78861|||YES
78863|YES|12.81217060290228|YES
78868|||YES
78873|||YES
78874|||YES
78877|||YES
78879|||YES
78884|||YES
78885|||YES
78897|||YES
78901|||YES
78909|YES|6.949489594343673|
78911|||YES
78915|||YES
78916|||YES
78922|YES|25.73136759078947|
78924|||YES
78928|||YES
78931|||YES
78935|||YES
78939|||YES
78940|YES|5.4318405379328825|
78942|||YES
78950|||YES
78955|||YES
78956|YES|39.14342064445727|
78960|||YES
78963|||YES
78965|||YES
78968|||YES
78971|||YES
78974|||YES
78975|||YES
78980|||YES
78988|||YES
78989|||YES
78990|||YES
78995|||YES
79000|||YES
79001|||YES
79008|||YES
79012|YES|29.172773157734984|
79015|||YES
79027|||YES
79033|||YES
79042|||YES
79045|YES|16.40599445571278|
79046|YES|29.6387313489074|
79047|YES|13.063526558965945|YES
79066|||YES
79076|||YES
79078|||YES
79080|||YES
79083|||YES
79085|YES|26.91647155119937|
79086|YES|28.625947461607485|
79087|||YES
79089|YES|30.90903922768955|
79094|YES|14.810666336708204|
79101|YES|23.14530509891997|
79103|YES|38.85316360328617|
79104|||YES
79111|||YES
79112|||YES
79113|||YES
79115|||YES
79116|||YES
79117|YES|28.70051233041326|
79125|||YES
79130|YES|29.887533021626037|
79134|YES|35.779650713224726|
79138|YES|23.909028534998274|
79139|||YES
79141|||YES
79144|||YES
79149|||YES
79153|||YES
79156|||YES
79157|||YES
79160|||YES
79167|YES|22.194262277790948|
79169|||YES
79171|||YES
79176|YES|9.582404855142792|
79179|||YES
79181|||YES
79192|||YES
79193|||YES
79194|||YES
79195|||YES
79203|||YES
79208|||YES
79216|||YES
79217|||YES
79218|||YES
79222|||YES
79224|||YES
79227|YES|29.575158242689767|
79233|||YES
79234|YES|8.370658342072254|YES
79235|||YES
79237|YES|23.708231672512802|
79246|||YES
79249|||YES
79255|||YES
79272|||YES
79275|||YES
79285|||YES
79287|||YES
79288|||YES
79290|||YES
79291|||YES
79300|||YES
79306|YES|12.074575233910727|
79307|||YES
79309|||YES
79318|||YES
79321|||YES
79325|||YES
79327|||YES
79329|||YES
79330|||YES
79332|||YES
79335|||YES
79342|||YES
79345|||YES
79347|||YES
79349|YES|14.798650824697745|YES
79351|YES|14.141210537656768|
79355|YES|19.083176508530265|
79363|||YES
79367|||YES
79368|||YES
79373|||YES
79376|YES|16.09167648684396|
79377|||YES
79379|||YES
79382|||YES
79383|||YES
79389|||YES
79390|||YES
79391|||YES
79397|||YES
79399|||YES
79401|||YES
79403|||YES
79408|YES|22.2448400559396|YES
79409|||YES
79418|||YES
79420|YES|21.854962190937577|
79428|||YES
79437|||YES
79438|YES|22.514073273313766|
79441|||YES
79443|YES|30.39282397684147|
79445|YES|21.851464455742807|YES
79446|||YES
79447|YES|6.7090322448692525|
79450|||YES
79451|||YES
79455|||YES
79458|||YES
79461|||YES
79462|YES|11.370325669011333|
79473|||YES
79475|||YES
79478|||YES
79483|||YES
79484|||YES
79494|YES|29.27496021354364|
79498|||YES
79499|YES|8.210198431556064|
79501|||YES
79503|||YES
79510|||YES
79512|||YES
79513|||YES
79514|YES|10.954496698723336|
79529|||YES
79534|||YES
79535|||YES
79539|YES|16.282626540348133|
79540|||YES
79546|YES|8.605333906594584|
79550|YES|25.952271833078807|
79555|YES|33.25857361446065|YES
79556|||YES
79562|||YES
79567|||YES
79568|YES|29.605172662296663|YES
79570|||YES
79572|||YES
79576|||YES
79577|||YES
79578|||YES
79582|||YES
79587|YES|34.71909161750736|
79588|||YES
79594|||YES
79598|YES|21.427000645928377|
79599|||YES
79608|||YES
79618|||YES
79622|||YES
79628|||YES
79633|||YES
79639|||YES
79642|||YES
79650|||YES
79656|||YES
79658|YES|11.86554030956567|
79661|||YES
79662|||YES
79668|YES|20.278409618688467|
79671|YES|8.960974942329141|
79672|YES|5.16319323602791|YES
79673|||YES
79676|YES|8.356497210118434|
79678|||YES
79679|||YES
79688|||YES
79691|||YES
79695|YES|38.37920159814801|
79701|||YES
79704|||YES
79705|||YES
79707|YES|23.950313593330932|
79711|YES|5.317330232496338|
79715|||YES
79717|||YES
79722|YES|9.727298682630083|YES
79724|||YES
79725|||YES
79726|||YES
79732|||YES
79733|YES|31.13292087531495|
79737|YES|9.244961441556713|
79745|YES|29.407004278636503|
79746|YES|25.18731810386176|
79748|YES|27.57016894433121|
79749|||YES
79753|||YES
79754|||YES
79756|||YES
79762|YES|33.42107226714911|
79764|YES|21.957950946314654|
79766|||YES
79767|||YES
79769|||YES
79774|||YES
79778|||YES
79788|||YES
79792|YES|20.415551926197004|
79796|YES|19.728182530910047|
79797|||YES
79806|||YES
79809|||YES
79811|||YES
79827|||YES
79832|||YES
79839|||YES
79844|||YES
79846|||YES
79849|||YES
79850|||YES
79852|||YES
79853|||YES
79856|||YES
79864|||YES
79866|||YES
79868|||YES
79873|||YES
79877|YES|20.175316766353927|
79878|YES|14.271784105137687|
79892|||YES
79896|||YES
79898|||YES
79903|||YES
79906|||YES
79910|||YES
79927|YES|36.25370628922324|
79939|YES|18.86251305562265|
79947|||YES
79949|||YES
79950|||YES
79952|||YES
79956|||YES
79959|YES|32.593373345349754|
79960|||YES
79967|||YES
79971|||YES
79977|||YES
79981|||YES
79987|||YES
79988|||YES
79992|||YES
79994|||YES
79998|YES|28.90636076696377|
80002|||YES
80004|||YES
80014|||YES
80019|||YES
80020|YES|36.8354798177966|
80022|||YES
80027|||YES
80031|YES|10.126543658658788|
80033|||YES
80036|||YES
80044|||YES
80045|YES|26.23226804514067|
80046|YES|33.633122661602364|
80047|||YES
80048|||YES
80056|||YES
80066|||YES
80075|||YES
80077|||YES
80080|YES|8.661786843212813|
80084|||YES
80091|YES|17.313049732504602|
80094|YES|8.149250319161489|
80095|YES|27.43635630114564|
80099|||YES
80100|YES|33.03922191748343|
80103|||YES
80106|||YES
80108|YES|6.537880153143552|
80110|||YES
80112|YES|7.050105116764983|YES
80121|||YES
80123|||YES
80129|||YES
80139|||YES
80140|YES|12.220952147644931|
80141|||YES
80142|||YES
80145|||YES
80146|||YES
80148|||YES
80150|YES|19.27068106060518|YES
80152|||YES
80153|||YES
80155|||YES
80158|||YES
80163|||YES
80164|||YES
80166|YES|38.13794237811585|
80167|||YES
80174|YES|28.733550987502998|YES
80179|YES|11.883949330747047|YES
80186|||YES
80200|||YES
80203|||YES
80204|||YES
80212|||YES
80216|||YES
80233|||YES
80234|||YES
80237|YES|13.248909155892965|
80242|||YES
80256|||YES
80260|||YES
80261|||YES
80263|||YES
80271|||YES
80275|YES|28.94678097509813|
80276|YES|22.168578150719746|YES
80278|YES|11.153162029411002|
80284|||YES
80286|YES|19.739743713541177|
80290|||YES
80291|||YES
80292|||YES
80293|YES|32.09189962672299|
80297|YES|32.28813392888979|
80310|||YES
80311|||YES
80312|YES|19.422394048614805|
80316|||YES
80321|YES|13.198786089946903|
80327|||YES
80328|||YES
80330|YES|29.25438228667068|
80333|YES|20.74131339863839|
80345|YES|7.983351451737169|
80346|||YES
80349|||YES
80357|||YES
80358|||YES
80366|||YES
80368|YES|16.8590359660149|YES
80369|||YES
80373|||YES
80378|YES|24.977061437503448|YES
80379|YES|6.346248271641092|
80382|||YES
80389|||YES
80393|YES|37.76544159564907|
80399|||YES
80401|||YES
80412|||YES
80415|YES|30.29497615535375|YES
80429|||YES
80430|||YES
80431|||YES
80432|||YES
80448|||YES
80457|YES|21.01287810990012|
80465|||YES
80471|||YES
80474|||YES
80488|||YES
80489|YES|28.95880966694057|
80492|||YES
80499|YES|19.311107934805907|
80503|YES|34.86930270421732|
80516|||YES
80520|||YES
80521|YES|24.820899119760274|
80527|YES|5.289030863149024|
80530|YES|25.718343856409106|
80532|||YES
80537|||YES
80540|||YES
80543|||YES
80545|||YES
80547|||YES
80548|||YES
80555|||YES
80562|||YES
80566|||YES
80567|||YES
80569|||YES
80573|||YES
80577|YES|24.250197691800828|YES
80581|||YES
80583|||YES
80587|||YES
80589|||YES
80594|||YES
80599|||YES
80601|||YES
80611|YES|7.912321496963747|
80612|||YES
80614|YES|31.894172995019172|
80615|||YES
80616|||YES
80624|||YES
80627|||YES
80630|||YES
80635|||YES
80636|YES|31.30039684329327|YES
80642|||YES
80644|||YES
80650|YES|22.90508963372742|
80652|||YES
80656|YES|30.59897519242121|
80661|||YES
80668|||YES
80686|||YES
80691|||YES
80692|||YES
80701|YES|37.375635993338925|YES
80702|||YES
80707|||YES
80709|YES|15.570125996470047|YES
80715|||YES
80720|YES|6.0437316346725405|
80724|YES|8.544286781732731|
80725|||YES
80729|||YES
80743|YES|11.917359895066859|
80747|||YES
80751|||YES
80758|||YES
80759|||YES
80762|YES|38.16365265283654|
80768|YES|34.86498768836493|YES
80773|YES|8.837133259753935|YES
80776|||YES
80777|||YES
80794|||YES
80795|||YES
80801|||YES
80805|YES|20.30105180394561|
80806|YES|15.568210250642093|
80811|||YES
80819|||YES
80820|YES|13.053718636674251|
80821|||YES
80827|YES|35.20975627524621|
80829|||YES
80831|||YES
80844|||YES
80846|YES|5.150934106561559|
80855|||YES
80862|||YES
80863|YES|37.7271960659659|
80864|||YES
80872|||YES
80880|YES|25.087878649569927|YES
80885|||YES
80887|||YES
80889|||YES
80899|||YES
80907|||YES
80922|||YES
80923|YES|32.596887872069466|YES
80925|||YES
80927|YES|27.8160844902752|
80930|||YES
80932|YES|18.303712984939068|
80937|||YES
80944|||YES
80950|||YES
80955|||YES
80956|||YES
80957|||YES
80979|||YES
80982|||YES
81005|||YES
81008|YES|38.46870040009429|YES
81009|||YES
81015|||YES
81016|||YES
81018|||YES
81019|||YES
81022|||YES
81023|YES|11.807198072240336|YES
81027|YES|36.968151324213174|
81035|||YES
81036|||YES
81039|||YES
81046|||YES
81049|YES|28.12243973741068|
81050|||YES
81056|||YES
81065|||YES
81073|||YES
81074|||YES
81076|||YES
81077|||YES
81079|||YES
81080|||YES
81081|||YES
81085|||YES
81086|||YES
81090|||YES
81091|YES|6.709446018007951|
81092|||YES
81093|||YES
81095|||YES
81096|||YES
81097|YES|23.60574293903189|
81101|||YES
81102|||YES
81103|||YES
81108|||YES
81109|||YES
81111|||YES
81112|||YES
81113|YES|11.831027859169712|
81121|||YES
81122|||YES
81133|||YES
81135|YES|13.045722439901946|
81145|YES|39.824828572874985|YES
81146|||YES
81149|||YES
81151|||YES
81154|YES|27.26169556525332|
81159|||YES
81161|||YES
81164|YES|8.435504909643885|
81165|YES|15.374884882331932|YES
81172|||YES
81183|||YES
81184|YES|15.765687077823141|YES
81190|||YES
81193|||YES
81204|||YES
81208|||YES
81212|YES|14.675528803971625|
81223|||YES
81228|||YES
81233|YES|14.476997910373065|YES
81236|||YES
81238|||YES
81241|YES|12.131602901570544|
81244|YES|37.89480455785875|
81245|||YES
81246|||YES
81247|YES|30.9377242109481|
81250|||YES
81251|YES|32.304640678267766|
81252|||YES
81254|YES|39.8064779597934|
81255|YES|11.913333521620881|
81256|||YES
81257|||YES
81259|||YES
81262|||YES
81267|YES|15.240150089649491|
81272|YES|23.67238552068261|
81282|||YES
81286|YES|39.39483716088555|YES
81298|YES|18.663134566702468|
81309|||YES
81310|||YES
81313|||YES
81315|||YES
81317|||YES
81327|YES|12.818274259871586|
81328|||YES
81331|||YES
81343|||YES
81347|YES|12.137602322727187|
81350|YES|15.767160245779555|
81351|||YES
81352|||YES
81357|YES|20.509402439061066|
81359|||YES
81366|||YES
81367|||YES
81375|||YES
81376|YES|36.552149962638005|
81379|||YES
81381|||YES
81384|||YES
81386|||YES
81389|||YES
81390|YES|28.052165282817693|YES
81393|||YES
81394|||YES
81397|||YES
81405|||YES
81408|||YES
81414|||YES
81415|YES|16.40067501223982|
81416|||YES
81417|||YES
81427|||YES
81430|YES|17.487013539435605|YES
81447|||YES
81452|YES|9.400651520709342|
81454|YES|5.721547022581947|
81458|YES|10.663619180898957|
81460|YES|28.354996984025178|YES
81462|YES|32.4094891042742|
81465|||YES
81477|||YES
81479|||YES
81481|||YES
81482|YES|37.0334790171051|
81496|||YES
81511|||YES
81515|||YES
81521|||YES
81526|YES|16.608464786728803|
81528|||YES
81529|||YES
81531|||YES
81533|YES|33.45375923732105|YES
81535|||YES
81538|YES|37.64364790425293|YES
81540|YES|9.0641278772143|
81541|YES|28.896138323866854|
81547|YES|10.403136631471645|
81549|||YES
81559|||YES
81562|||YES
81563|YES|14.220899007982304|
81565|||YES
81575|||YES
81576|||YES
81580|YES|11.88045600989384|
81586|||YES
81593|||YES
81597|||YES
81602|||YES
81605|||YES
81609|||YES
81617|YES|23.29610031401216|
81618|||YES
81623|||YES
81625|YES|29.075638826376352|
81631|||YES
81637|||YES
81638|||YES
81642|||YES
81644|||YES
81645|||YES
81652|||YES
81661|||YES
81669|||YES
81678|YES|32.04576880580326|
81679|||YES
81682|YES|31.406695890565626|
81685|||YES
81688|||YES
81702|YES|5.7989559031532325|
81707|YES|31.155018671335807|
81710|||YES
81712|YES|21.267160595489162|
81721|||YES
81723|||YES
81726|||YES
81734|||YES
81735|||YES
81741|YES|38.86396117233661|
81744|YES|8.553258299091745|YES
81748|||YES
81752|||YES
81757|||YES
81761|||YES
81769|||YES
81770|||YES
81776|YES|8.216936836757567|
81779|||YES
81781|||YES
81801|||YES
81803|YES|31.210459019708228|
81805|||YES
81808|||YES
81819|||YES
81823|||YES
81827|||YES
81828|||YES
81832|YES|20.112232951073032|YES
81833|||YES
81841|||YES
81842|YES|26.12167198622304|YES
81848|||YES
81851|YES|7.6130208702107325|
81852|YES|25.237005585713113|
81853|||YES
81854|||YES
81857|YES|36.71672321559753|YES
81863|||YES
81870|||YES
81871|||YES
81877|||YES
81879|||YES
81886|||YES
81888|||YES
81893|YES|28.44778971838653|
81899|||YES
81903|YES|33.80984507872209|
81925|||YES
81927|||YES
81929|||YES
81930|||YES
81932|YES|13.985153286972071|
81936|||YES
81940|||YES
81941|||YES
81947|||YES
81950|||YES
81952|||YES
81953|||YES
81956|||YES
81961|||YES
81966|||YES
81968|||YES
81971|||YES
81975|||YES
81977|||YES
81983|||YES
81997|YES|27.257364173619145|
82004|||YES
82010|||YES
82018|YES|38.44505971385448|
82020|YES|10.474837198442104|
82023|||YES
82024|||YES
82027|||YES
82028|YES|39.89362580427485|
82033|YES|15.749144350459087|
82038|||YES
82040|YES|6.781317309062548|
82042|YES|15.415791178065119|
82048|YES|27.00068778102729|
82052|||YES
82056|YES|22.95202307978609|
82058|||YES
82061|||YES
82068|||YES
82072|||YES
82080|||YES
82081|YES|18.95834326411312|
82085|||YES
82088|||YES
82092|||YES
82097|||YES
82099|||YES
82110|YES|12.957409907336302|
